title:p2_vid_3, start timestamp:2019-11-23T20:02:42.683270-05:00, stop timestamp:2019-11-23T20:05:53.621425-05:00, headset type:INSIGHT, headset serial:5A68CC28, headset firmware:925, subject name:sdahiya, channels:25, sampling rate:8, samples:1499      , version:2.0
Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1574557372.674595,13.569800,29.389538,8.117714,5.973738,3.654970,10.938398,22.297985,13.160784,10.598978,16.932621,5.876354,21.792089,4.044952,0.439214,0.750294,20.827862,0.764136,0.252100,0.343909,0.167104,11.056299,31.339790,8.510363,5.995995,3.746092
1574557372.801584,48.636818,44.549908,9.784389,7.597646,4.561077,13.349636,21.731100,12.930616,10.492098,16.762310,6.179567,22.120323,3.686353,0.482189,0.809306,20.642128,0.723835,0.296514,0.322519,0.171843,35.546940,45.324795,10.374682,7.687486,4.630140
1574557372.928620,141.394272,65.553894,10.934475,9.101286,5.544193,16.547783,20.688997,12.324593,10.603181,16.557005,6.763214,22.623114,3.324191,0.536942,0.839129,20.382399,0.748088,0.353434,0.305514,0.173575,102.415131,63.096455,11.517628,9.329386,5.602026
1574557373.055105,303.765717,88.938408,11.636350,10.006387,6.256169,20.456091,19.269264,11.446511,10.684042,16.364061,7.515143,23.029446,3.065609,0.614807,0.827368,19.832724,0.890557,0.419708,0.290879,0.174296,218.589050,80.873116,11.928533,10.422204,6.317281
1574557373.181864,511.959991,108.924820,12.062136,9.970128,6.441161,24.536552,17.594330,10.568108,10.523408,16.218378,8.160647,23.142868,2.933149,0.725875,0.784966,19.001019,1.176579,0.495528,0.275684,0.175502,368.517426,93.875298,11.878316,10.579025,6.519479
1574557373.308517,712.963623,119.713783,12.318599,8.961523,6.054343,27.790216,15.804941,9.982206,10.072077,16.112740,8.469808,22.998386,2.919600,0.866789,0.744980,18.173847,1.545643,0.589964,0.261185,0.176844,512.808716,98.297928,11.675944,9.724982,6.162961
1574557373.435413,841.660767,118.026588,12.370649,7.268498,5.246502,29.148117,14.110408,9.990895,9.437566,15.955311,8.370987,22.823885,3.000856,1.017381,0.742316,17.737038,1.868858,0.705569,0.253420,0.176284,605.596985,92.953011,11.484596,8.108969,5.394587
1574557373.562260,853.777893,104.178986,12.151288,5.390450,4.259350,28.056503,12.633146,11.068564,8.720909,15.680153,7.982454,22.831879,3.113688,1.145656,0.790323,17.934034,2.006282,0.828077,0.257081,0.171252,614.709656,79.386223,11.345890,6.210671,4.448590
1574557373.688995,744.559021,81.999779,11.554756,3.842921,3.322903,24.855778,11.351707,13.264263,7.985976,15.338964,7.513214,23.072205,3.214820,1.212427,0.871871,18.727716,1.880003,0.924331,0.269508,0.159714,536.797546,61.212006,11.124635,4.553759,3.546815
1574557373.815816,552.354614,57.218426,10.548394,2.974580,2.579972,20.810831,10.176260,16.150984,7.366112,15.129780,7.145926,23.478546,3.260396,1.189303,0.949657,19.843168,1.519281,0.953924,0.282162,0.141683,399.371185,42.628788,10.625358,3.509928,2.824433
1574557373.942782,339.834961,35.114670,9.289958,2.854581,2.068350,17.286922,8.993469,19.280134,7.102934,15.273220,7.017467,23.938602,3.213501,1.075230,0.987882,20.923210,1.063367,0.900613,0.286017,0.120188,246.938934,26.841019,9.792417,3.181659,2.314088
1574557374.069639,164.835403,19.044231,8.020810,3.280863,1.752156,15.313195,7.664327,22.083321,7.426466,15.784655,7.183821,24.410505,3.064662,0.897873,0.970189,21.674633,0.666297,0.779020,0.278930,0.100224,121.448135,15.503393,8.732426,3.392898,1.977511
1574557374.196457,57.867912,9.567983,7.037197,3.928014,1.585410,15.053586,6.257240,24.020830,8.375128,16.470526,7.473148,24.919056,2.833053,0.702545,0.903541,21.996830,0.415001,0.631126,0.266072,0.086512,44.458973,8.585607,7.724423,3.841835,1.771075
1574557374.323190,13.129657,5.273489,6.272868,4.515420,1.555898,15.898198,5.123875,24.828070,9.637790,17.061041,7.654539,25.486067,2.544327,0.534161,0.811992,21.977335,0.308625,0.507856,0.256516,0.081585,12.237214,5.124807,6.798887,4.269162,1.689643
