Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH
1574291409.7662263,767.985799,163.60474633333334,179.124593,98.555163,743.5107216666667,196.23476166666666,98.128634,116.96865866666667
1574291410.459589,1156.301834,40.94430225,43.141145375,19.75882825,980.9224320000001,28.712358,31.236279,31.59430925
1574291411.4692936,463.510670625,67.228579,22.237354625000002,32.73781825,361.224217625,58.83320225,41.340405249999996,50.019570875
1574291412.4798102,23.117944875,10.813782750000001,12.320794875,64.1705685,34.62363575,21.510129499999998,16.21657125,80.00405225
1574291413.4894657,243.8663095,222.7829455,28.490351875,92.720921375,258.85379225,118.729563125,32.564042625,132.47202975
1574291414.4970858,451.966918375,410.80098100000004,43.210666875,119.92440025,804.742233,340.433056875,71.185210625,175.76810175
1574291415.5069556,19.787720125,8.665909625,32.845915375,82.085764375,41.18102675,10.86446975,44.310428125,68.6028975
1574291416.5161552,25.150656625,24.16231825,17.319156125,50.7826525,45.89337775,29.271848124999998,11.708356375,32.187622375000004
1574291417.52626,18.956055749999997,15.549420625,11.9616365,61.47662925,33.310932375,13.461098875,7.2111965,37.985144625
1574291418.536329,13.145576875,7.831941625,4.729704625,43.66025525,16.81590275,11.424641875,5.593940125,36.665848249999996
1574291419.5439026,102.272745875,43.888399125,10.279392,91.1494785,75.402583625,33.186870875,10.79044025,82.22479475
1574291420.550961,11.02697575,9.18347675,13.332480499999999,33.605586875,31.65828475,6.947761875,10.76757525,23.223750125
1574291421.5580056,8.370728875000001,6.526373125,11.29720025,44.365193375,25.223069,5.09789375,4.8170095,33.054126
1574291422.50219,11.771792,5.272219571428572,10.998881857142857,44.920335,31.108385,7.419481142857143,6.984694,29.005735714285713
1574291423.446456,3.224945125,2.25551,9.625287125,36.427577875,31.030726,6.511201375,4.692271,24.30560125
1574291424.4542735,9.026234375,3.390059875,10.822506,81.24088375,20.256066,11.720780375,9.6269405,80.1959935
1574291425.4637415,23.69534125,2.434033625,33.892966,109.642413125,89.463116875,63.552985875,31.218486,109.26843737499999
1574291426.4739869,13.385210375,6.524149625,10.16882875,49.25573875,32.48028975,29.501505625,8.894246875,47.75250275
1574291427.484581,8.88183525,11.6508395,18.71063975,155.786398,15.78905275,17.12492025,27.813472125,174.973345625
1574291428.4931092,56.855835,31.20124075,7.55043725,72.22623337499999,110.368622625,30.585879125,11.105830625,72.920142625
1574291429.5003304,48.91099775,23.48582575,8.60723275,44.47756575,89.32325575,22.27205325,9.673206375,38.150661625
1574291430.5080788,18.552649249999998,4.364852,8.808441375000001,42.051425,16.368986875,16.89925425,9.003771,39.66478775
1574291431.5159273,14.538567,6.215588374999999,6.4103428749999996,68.82967,30.7902535,15.6002415,5.3780578750000005,57.738530624999996
1574291432.5245185,11.622721625,7.190787125,6.1835984999999996,38.067452375,29.74222125,12.74085575,9.705044625,31.854091875
1574291433.5338435,13.589900375000001,5.44617325,7.004922875,39.677627125,21.929012125,15.089624624999999,9.407314375,40.120899625
1574291434.5439632,13.014000875,24.3740105,16.02852,18.028813624999998,14.713430500000001,40.303418,16.835787125,19.247340875
1574291435.5541997,64.6269005,37.580497,5.287086,1.751905125,42.784386749999996,26.51530575,3.8989512499999996,3.009589375
1574291436.5014577,54.225162857142855,35.382638428571425,11.33639657142857,4.123745857142858,50.407762285714284,28.948476142857142,14.869296857142857,3.074339857142857
1574291437.448745,12.7444755,27.486702125,66.530887125,6.43366425,9.86306175,35.072469,81.816470375,6.004094375
1574291438.4590836,14.898104374999999,12.64906925,51.150660125,33.066851625,22.974840125,7.25922575,59.223378374999996,30.1459105
1574291439.4694421,36.01536475,19.0290845,22.694649000000002,77.223444875,45.991124375,18.48300875,33.175742,74.767768375
1574291440.4798841,7.856699875,8.5320315,15.812447875,43.806446625,22.582766625,17.93895525,16.7544365,36.734942124999996
1574291441.4903278,8.35087975,5.114290125,10.808542125,28.005426625,31.133810375,5.394272375,2.8842336250000002,24.323187375
1574291442.5008972,9.91108575,2.537728125,5.565843,51.713911125,22.04238325,7.352531375,3.6732525000000003,36.70535525
1574291443.5113902,9.762163375,1.789176625,9.28221725,76.34428787499999,26.444112999999998,8.08451475,14.034091,68.18056925
1574291444.5222824,8.568467125,6.906028500000001,14.417876,89.897146375,17.855591625,14.900584,20.849888875,84.3252855
1574291445.5312276,50.351073375,22.113013125000002,31.4902665,125.19795225,34.81206525,17.31363125,57.564694375,116.0446005
1574291446.5381186,40.879856249999996,14.080811624999999,63.618247374999996,164.7026405,27.890962875,13.270298625,31.564856,159.92494025
1574291447.5449672,12.418765375,10.367097750000001,20.209735375,144.21659375000002,14.68068675,16.173987,11.956070875,149.47200212500002
1574291448.5518534,8.039205375,8.89018775,8.43024125,55.210616625,17.188203875,13.797839625,5.24944375,46.182902125
1574291449.5589075,11.563599499999999,5.74937975,15.341959625,158.35669825,15.42148675,17.906277,21.4361055,152.7516965
1574291450.5030951,14.378157142857143,8.170339,23.753979,154.44266614285715,19.089610714285715,23.173734285714286,28.551542714285716,162.87741957142856
1574291451.4473305,6.617786125,5.680065625,9.826469375,87.959625375,20.923426,11.125018125,15.866818875,74.9587545
1574291452.4570944,49.592686,54.621086500000004,15.205930125,134.818687375,90.73388025,55.504491875,46.84246975,129.67434125
1574291453.4676998,55.4350795,54.645797875,25.697566625,127.29820712499999,127.75641300000001,58.544838874999996,58.753321875000005,155.249422
1574291454.4777656,39.32480425,17.45400825,14.20735375,87.290853375,55.974120125000006,32.833165375,10.701309125,76.0509205
1574291455.4850576,56.046658875,33.947145375,29.145178375,75.1385055,69.66496875,78.162308625,24.642474875,77.1953615
1574291456.4919326,12.84805425,11.384635625,41.4743825,98.10733625,19.8941905,8.55434725,23.522097375,126.00422375000001
1574291457.4991398,4.60000025,15.52900425,45.296778124999996,104.495144875,6.57607325,14.701795375,44.94308425,104.532405875
1574291458.5068157,6.168783,27.277654625,46.92472875,85.844203875,5.293637125,16.7964005,61.297301499999996,100.047296625
1574291459.5147083,6.159693125,20.827916375,13.004771374999999,106.02221949999999,4.937148625,19.654147125,16.288810875,114.504395375
1574291460.5245366,4.338926125,22.735299875,21.175869625,123.73090162499999,10.426419375,31.411632125,16.636876125,133.848753
1574291461.5349603,3.334169,7.5640016249999995,43.95515925,146.96153075,23.95942,7.1209405,31.488812,198.350031
1574291462.5451093,7.978901,13.5856615,51.21390475,150.937816625,14.369216375,20.33499625,24.546506125,233.843893125
1574291463.5545156,27.713654,17.489896875,52.034905625,170.009121,13.976243125000002,18.432055875,50.138163,209.955801
1574291464.498431,22.383762857142855,12.848617142857142,32.32041585714286,168.01087514285715,27.891752,18.96085085714286,32.25208514285714,181.397023
1574291465.4441147,11.343290375,5.954747,10.577611749999999,167.520538375,11.84376275,8.08578375,21.638859875,187.6808605
1574291466.454546,9.845711125,4.409717875,16.268152875,128.969963,5.232044375,5.81812375,18.387186125,140.31254775
1574291467.4651237,4.4061675,5.420321625,26.067718875,110.405992625,5.330366625,6.913683625,22.490556125,112.048323
1574291468.4757664,7.67008925,5.7619115,25.08280275,107.703980375,5.9080975,5.633027125,42.549642,114.571513125
1574291469.4866538,7.963403125,5.410134125,26.592878499999998,102.777558375,6.680014875,8.48145825,23.982162499999998,106.892917875
1574291470.4951656,4.9972795,8.5483615,29.216240125,83.889698125,5.512686875,7.426256125,23.022900749999998,103.39495575000001
1574291471.5019367,3.4036103750000004,4.167451,24.418467,87.040512125,6.6993875,5.67013325,23.33457525,90.1768275
1574291472.508388,4.195339499999999,6.45347075,22.122011375,85.34530825,5.564705375,5.4520275,24.840266749999998,113.95090675
1574291473.5154383,6.829566625,4.176247249999999,21.741898,91.222801875,4.60049875,6.649252125,28.0809545,98.127570125
1574291474.5251136,4.40649825,7.5731818749999995,19.835254624999997,84.7266865,12.341262375,6.080781125,18.23350725,90.360513625
1574291475.5341713,4.76851125,7.4747069999999995,24.15079525,74.909529,6.4919766249999995,5.330820625,22.3560885,89.260854625
1574291476.5411472,4.071278625,9.390071,26.022827,62.9891415,4.6385845,8.579613125,14.449904375,85.504838
1574291477.548185,3.779048375,2.1616966250000003,20.582455125,67.892773625,6.91409225,4.49826175,14.651409875,78.15429575
1574291478.5551746,3.63517025,7.4886805,13.796091125,72.84466275,2.9214565,7.9291392499999995,9.37017275,67.656412625
1574291479.4993289,3.241003857142857,8.696297428571429,12.866353142857143,68.38520914285714,5.951109857142857,4.796938,10.498926714285714,61.82687671428571
1574291480.444107,8.990325875,11.638498499999999,22.9124455,69.445199,5.0158875,4.140158,15.72196975,69.576185125
1574291481.452374,7.475067125,25.84238575,19.016116375,54.93662375,6.441098375,4.159504,17.078512375,68.540022375
1574291482.4622617,2.592549375,9.4020455,15.02857575,56.81144775,4.683826875,5.56712775,8.424552,62.516399875
1574291483.4714172,6.477461375,5.68782125,21.497432500000002,57.2591195,10.524041,12.207183125,20.822179625,58.657098875
1574291484.479779,16.825714875,7.374782625,30.684259,43.317541750000004,14.081912500000001,8.918861125,34.219678625,51.888913125
1574291485.4901347,7.2387385,12.667032375,19.404314875,56.006094375,5.05801925,10.377517749999999,25.96465125,59.778602625000005
