Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH
1574557364.8119273,39.693793,5.728830333333334,2.901894,0.8746286666666666,25.569103333333334,5.292228,2.0470266666666666,0.38650066666666666
1574557365.504953,40.482296000000005,16.450064375,11.074864999999999,1.766494875,53.103919749999996,22.722982875,14.310953,2.274702875
1574557366.5139072,352.142598625,31.156187250000002,6.0564754999999995,1.900319,218.14479325,18.10653325,6.636907125,1.55603575
1574557367.5240977,92.22687925,6.8278435,1.479762125,1.307744625,57.14736125,4.21487425,1.305794,1.4045138750000001
1574557368.534238,2.8327225,2.031929875,0.816518625,0.863343375,2.841549375,2.242548,0.791559625,1.023732125
1574557369.5448458,28.8299585,3.604984125,0.7350322499999999,0.9061288750000001,19.65251125,3.661903375,0.918411875,0.921889875
1574557370.5031328,1054.7319944285714,65.93638942857143,7.337724285714286,2.2911898571428573,703.1255951428572,48.15339685714285,4.097684285714286,1.9138551428571429
1574557371.4662585,693.2665715,58.827631625,6.634503625,2.18476375,468.177230625,36.723501375,3.63533575,2.3857387500000002
1574557372.4844387,33.010061125,27.4387675,5.689285125,4.865279625,26.102727625,28.891457625,5.8532386249999995,5.003402375
1574557373.498844,607.609573375,89.2644325,11.49151625,6.4086335,437.91618725,72.008423625,11.231961125,7.036399625
1574557374.5133555,31.651491875,6.720460625,4.997149875,4.297675375,25.705640625,5.964794875,5.52754,4.015951125
1574557375.5265462,79.524287875,20.79421325,9.712729375,6.8878319999999995,62.434182125,15.498399125,9.08219325,6.957368125
1574557376.5394347,658.941511375,76.431446875,22.449726124999998,12.926325125,484.24041762499996,53.06131975,19.87064075,13.010977
1574557377.5524058,11.886699,20.531096625,8.551197875,4.7810961249999995,10.820407875,21.444582875000002,9.71902925,4.734803
1574557378.5035665,382.25439857142857,73.14184028571428,6.557845,3.959480857142857,238.9807417142857,45.56505157142857,4.681559428571429,3.3286655714285716
1574557379.454488,334.921961625,56.590453249999996,6.478899999999999,4.426250125,204.01381487499998,36.60037825,5.162919875,4.084464375
1574557380.4668484,6.776320125,5.3243845,4.069543875,2.370948,6.3294435,5.192947125,4.588455125,2.438869375
1574557381.4799826,2.28382125,4.826390625,6.572199749999999,1.9471008749999998,2.127263375,3.4616993750000002,5.395247875,1.81613275
1574557382.493075,5.46179625,5.801440374999999,6.03671125,2.096828,3.574350125,5.23281975,5.726684,2.1257
1574557383.506327,3.14632025,6.675410625,3.77694525,2.565893375,2.405014875,7.020957,3.644205375,2.868328125
1574557384.5187488,2.136346125,4.4621495,4.33131125,2.2361415,2.46594725,4.351546,5.0048506249999996,2.429662625
1574557385.5291207,2.2285185,4.95603025,2.6613932499999997,1.632393875,1.768057,4.3745715,2.78701025,1.896404625
1574557386.540132,1.8568562499999999,3.5266505,1.44647,2.2350418750000003,0.743504875,3.920317,1.2114603750000001,2.33694325
1574557387.5514507,231.66816325,12.801942125,3.779235125,2.654299875,188.63563912499998,10.70736275,3.432464625,2.357666125
1574557388.500098,447.3392122857143,16.76275157142857,5.8102979999999995,2.5640291428571427,362.6408012857143,14.503205428571428,5.095193428571429,2.4755401428571426
1574557389.4485645,2.75269075,3.6052720000000003,3.674373375,2.04201325,2.664565,3.863685,3.782555125,2.142543625
1574557390.4598243,12.66438675,3.574029,5.459780125,4.167661,7.235837625,4.217485125,6.11862375,4.042090625
1574557391.469576,507.652666125,62.178366749999995,40.6339765,20.6022165,257.06656925,47.591351625,47.116974,20.647891125
1574557392.4789088,69.018077,27.7998265,14.994241875,7.62015725,36.159552375,20.52325325,12.882098875,8.46342625
1574557393.4883914,22.91145125,14.37663175,9.127963999999999,5.930404125,7.897830125,7.498128125,8.4796345,7.45724225
1574557394.497993,9.289048375,12.54339225,8.052450375,7.261206625,7.532941,10.131368125,6.844755625,7.909113124999999
1574557395.507278,9.45068575,16.852481,7.851196875,4.384804625,7.57673775,16.9778275,6.7278325,5.1836023749999995
1574557396.51631,8.934125375,6.61975075,6.427163,3.9747227499999997,9.15449525,7.2715155000000005,7.4319255,4.114480875
1574557397.524881,3.6643345,5.3302566250000005,4.9039475,3.6859791250000002,6.3695263749999995,6.104990375,4.438489625,3.45416375
1574557398.532865,300.676964375,43.335372750000005,4.9571745,4.370611,191.320890875,22.297905,6.252525625,4.4312605000000005
1574557399.5414536,296.22927625,32.050411375,9.16933875,6.60119325,187.54790450000002,18.975744,10.127640249999999,7.28639675
1574557400.5498524,3.408760625,3.700824125,10.69809825,6.923506124999999,2.2099258749999997,3.569003125,8.359723,5.969478875
1574557401.5581174,2.5376246250000003,3.918665875,3.67227,3.490174875,1.8793163750000001,3.76373875,4.337483,3.268234875
1574557402.5036025,1.523346,2.5686284285714285,1.6954895714285714,2.962153428571429,1.7316442857142857,3.78632,2.0482162857142856,3.0151505714285713
1574557403.448598,71.3353595,2.7049672499999997,3.630551875,2.78218625,42.47731,2.793014375,4.28650925,3.128392875
1574557404.4567902,260.064300875,5.85639575,7.550330875,5.0067678749999995,149.227233875,5.32390325,8.598125625,5.62941675
1574557405.4645543,3.610058,1.9163023750000001,4.846953875,3.636794,2.83675275,1.44460175,5.230661375,3.936632875
1574557406.4720411,3.4867793750000002,2.009509875,4.7474412500000005,3.52848975,3.062573875,1.4539357499999999,4.6394403749999995,3.732561
1574557407.4803739,2.2866285,2.1109152499999997,4.606937375,3.186334875,3.4892485,1.859617875,3.50862975,3.2242545000000002
1574557408.4882638,3.4543237500000004,3.22217775,3.396668375,4.595524125,3.77888225,3.588068625,3.249261625,4.764854625
1574557409.4957519,3.35158725,2.442556125,6.654437,5.657087375,2.6920414999999998,2.07485125,6.256209875,5.716587625
1574557410.503973,134.1238785,7.220857875,5.573464875,4.6045255,85.91111725,4.91463975,5.472986125,4.800425375
1574557411.5121734,219.150238,5.4632432500000006,4.450842,3.085068625,142.901709375,3.4500785,3.5977545,3.2654625
1574557412.5203204,1.75537425,2.14704475,1.649334875,3.479808375,2.315332125,2.311409625,2.105155375,3.489771125
1574557413.5282452,2.67806825,2.910961875,4.774837375000001,4.097055125,2.699210125,2.984652625,4.692064875,3.99736975
1574557414.5363147,2.58546,1.967260875,3.7996615,2.765850125,2.98939775,2.291721125,3.757256625,2.7378755
1574557415.5446196,2.871426,3.7557199999999997,2.43518275,3.095611625,4.52090825,5.6117976249999995,2.298804,3.21745175
1574557416.5530012,2.416562625,1.97482,3.693669875,4.395721125,2.35003225,2.988527125,4.200197625,4.89554775
1574557417.498115,5.826655285714286,1.952667285714286,5.076270285714286,4.5139311428571425,4.666850428571428,1.1935584285714285,5.382551714285714,4.4481144285714285
1574557418.4433992,12.373377875000001,4.0975975,4.65707975,3.5141605,8.880721,1.83153725,3.20498375,2.793067375
1574557419.4515064,4.604206125,3.8421876249999998,3.79956325,3.694016625,3.385087625,3.930679875,3.178871375,3.706585375
1574557420.459748,102.6199135,12.0561025,13.719688875,4.02191925,76.10227375,9.121163625,12.096664624999999,4.201418375
1574557421.4681177,394.678690875,26.361834625,14.7363895,5.240278,286.521077,19.853520875,12.37415475,5.302585875
1574557422.4764884,7.06077975,5.894163375,7.32568375,4.44823675,3.698342125,5.8021417500000005,6.599776625,4.176587
1574557423.4842632,4.00891825,2.372636375,6.919419,5.588931125,4.0286219999999995,2.54630975,6.3726614999999995,4.524933875
1574557424.4921136,106.32324,10.41971,8.444491,4.44871125,77.885951875,8.276961625,7.384083625,3.885402875
1574557425.5002413,311.723486125,6.86514325,12.64024525,4.02000725,217.99089412499998,5.253685875,9.93136675,3.943066875
1574557426.5081854,4.538401625,4.0911652499999995,7.08363225,3.854900875,3.554958875,4.706141875,6.932785,4.20537025
1574557427.516152,1.3229882499999999,2.772795375,3.076267375,2.428988375,1.699366,3.159277375,3.559129375,2.49009875
1574557428.524219,2.310326875,2.322729625,2.2646595,3.40982575,2.69081175,4.205200875,2.352322125,3.386425375
1574557429.5319395,1.513029125,2.190535625,3.4834676250000003,3.5465795,1.556711,3.1485245,2.9722174999999997,3.50176725
