Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH
1574651474.875084,27.375073999999998,13.002344,1.8274139999999999,1.3754520000000001,16.323828,3.4705739999999996,5.290533,4.447851999999999
1574651475.4439704,27.302791125,14.83887225,1.823105375,1.24743225,12.123133124999999,4.845629625,4.5508982499999995,3.819694125
1574651476.4546824,12.127815374999999,11.32942125,1.0479559999999999,1.0602645,3.59524225,5.154425625,3.278005625,2.502715
1574651477.4657226,4.350532875,3.676212,1.0462953750000001,1.297301625,2.279927375,3.8103540000000002,2.79077325,2.595431875
1574651478.476748,7.6354957500000005,3.388817,1.000866375,1.71893075,3.7353843749999998,3.026899625,1.33350825,1.60356125
1574651479.4877615,4.361116875,2.717889,1.510275875,1.5102635,16.64027575,9.038249,3.339546,3.954894875
1574651480.4984045,8.817197625,4.3785623750000005,1.076757,0.970443,7.93211275,5.2154095,1.647709,1.396301
1574651481.5087855,19.12529425,6.500502375,0.982005625,1.2277825,4.108286375,2.408353375,1.743110375,1.592735125
1574651482.5192146,20.417912125,4.029533625,1.1645125,1.1496736250000001,3.961426125,2.096644,1.011507625,1.75364325
1574651483.5289454,3.135961,4.41512175,1.38495725,0.78252525,2.688069,2.622759625,1.2917685,1.71576275
1574651484.5385966,8.2350975,5.378787625,2.594294125,1.1171315,3.7305181249999997,1.872625125,1.46476225,1.8104795
1574651485.5486479,8.636459125,1.7387578750000001,1.644196875,1.1758255,14.604736125,1.6818125,3.4842456250000002,2.738262125
1574651486.5584278,10.626602375,1.970122,1.963556875,1.205280125,4.3918655,1.60895825,2.7103495,1.898010625
1574651487.504691,3.605099714285714,1.2807637142857142,1.5124728571428572,0.8021315714285714,1.8748365714285715,2.5401214285714286,3.322869142857143,1.3319585714285715
1574651488.4510093,5.51928825,0.752633125,0.7871305,0.980677125,7.92847575,5.46711275,1.12982,1.3656537499999999
1574651489.4606786,6.52122125,1.8032748749999998,1.2156835,1.005463125,3.331799625,3.534135,1.609580375,2.227647875
1574651490.4698334,3.1256481249999997,3.2970247500000003,1.296827875,0.782152375,3.65948875,4.316553625,1.6335852499999999,1.982592375
1574651491.4784675,2.17594275,1.992565625,0.71951225,0.6841066250000001,1.738344125,3.461512625,1.432780125,2.18833725
1574651492.486736,2.802359125,2.356940625,1.07846325,0.879990875,2.725915375,1.6546686249999998,0.7698085,1.5971731249999999
1574651493.4948304,5.337453125,2.5246675,1.243885,1.060454375,2.324292,3.238077625,1.67551825,1.31555125
1574651494.5032396,3.713131625,2.6176925,1.2032352499999999,0.921556625,3.3348118749999998,2.009891375,3.8211566250000004,1.834022875
1574651495.5118551,3.564427,2.467550625,0.9461833749999999,0.6905456249999999,2.775605,3.31291825,3.6583472500000003,2.114310875
1574651496.5196543,4.46958475,5.165293875,1.206296125,0.811483375,3.4557487499999997,2.550557625,0.91021625,2.638437
1574651497.528124,4.70186175,2.127982125,1.19015125,1.023141375,1.853388375,3.185116875,1.82319525,2.95468975
1574651498.5367072,5.3247968750000005,1.422315375,1.40766725,0.926374625,2.22447875,2.29848825,2.118815375,2.262116125
1574651499.5452785,6.137915,3.3002928750000002,1.483741625,0.785401125,5.237779875,2.658183375,3.662600125,1.505059625
1574651500.5536783,4.57846625,1.717062875,1.162980375,0.49872025000000003,2.017519375,2.956758125,1.9350173750000002,1.3248087499999999
1574651501.498771,3.447371857142857,1.7512742857142858,0.6115225714285715,0.9508425714285714,2.7580011428571427,2.564250285714286,1.0639217142857142,1.9778327142857142
1574651502.4440417,3.63924025,1.2946891249999999,0.508024625,0.399107875,5.88525875,1.483512375,1.00862925,1.1593232500000001
1574651503.4520137,4.3931365,2.246176125,0.65602425,0.7673985,3.1792995,1.427034875,1.97219725,1.38154875
1574651504.4602993,2.431796125,2.904894625,0.707228125,0.72498275,3.066428,3.3347435,3.328814125,2.024757375
1574651505.4688287,2.206520125,2.7801615,0.9179548750000001,0.6275685,1.952009375,1.9152515,1.558418875,2.364007875
1574651506.477524,2.714901875,1.564404375,0.399786875,0.8803865,1.2842906250000001,1.640433375,1.6437576249999999,2.27411375
1574651507.4858615,3.88693125,2.395508875,0.437569625,0.8573965,1.86177225,1.2052886250000001,2.36188675,1.925736375
1574651508.494325,3.3147202499999997,1.8276213749999999,0.58084325,1.0005575,2.13290575,1.869791875,2.719790375,1.6204203750000001
1574651509.50302,18.68183175,7.16705175,2.08743375,1.3453965,1.4854821249999999,2.811439875,3.93775275,1.818657875
1574651510.511422,21.423913250000002,5.603335,2.071000125,1.064858625,1.536018375,2.070976,3.192882125,2.3229480000000002
1574651511.5192385,1.79304625,1.7710565,0.41531087499999997,0.733299,0.971664375,1.863686125,2.166990125,1.0200666250000001
1574651512.5273914,3.50178475,2.02306225,0.93300425,0.619553625,4.903164375,2.4969363749999998,1.025676375,0.9076016250000001
1574651513.535462,4.45870225,1.273603375,0.73242525,0.50233075,9.06356525,2.1088325,2.5146645,1.2971795
1574651514.5430973,2.602958375,1.0779585,1.75830225,0.703069375,2.515812125,2.606266375,2.059819375,1.54642625
1574651515.550975,8.489617375,1.372534,1.6341735000000002,0.778818875,3.192319625,2.407232625,2.418149,2.0877470000000002
1574651516.5585897,8.7113655,2.2035285,0.738849625,1.02209875,3.144895875,1.90910775,2.93159825,1.862801
1574651517.5034473,7.265408714285714,1.633846,0.6030597142857143,0.982065,3.7906347142857144,1.7225324285714285,1.7827237142857142,2.326416142857143
1574651518.4483664,5.451489125,1.100527,0.857374375,0.5752345,2.064112375,2.183099125,1.6790817500000002,2.482347375
1574651519.4558575,2.154599625,1.2750205,0.9661004999999999,0.9136865,2.054092625,2.081131375,1.517911125,3.107030125
1574651520.4630663,2.102798375,2.020945375,0.75515375,1.14742375,1.9103266250000002,2.4379065,1.5645043749999998,3.080857125
1574651521.4707525,7.933541,1.9163397500000001,0.368831375,0.813707125,3.785812625,3.6939596249999997,1.488834,1.77007625
1574651522.4785433,3.3793345,3.085793625,0.418097375,0.799279875,2.3365403750000002,4.0506865,1.78855275,2.820890875
