title:p6_vid_2, start timestamp:2019-11-24T23:22:30.055666-05:00, stop timestamp:2019-11-24T23:24:46.479962-05:00, headset type:INSIGHT, headset serial:5A68CC28, headset firmware:925, subject name:sdahiya, channels:25, sampling rate:8, samples:559       , version:2.0
Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1574655757.466592,46.786560,9.961614,3.476101,1.707671,1.413470,14.072210,12.419086,14.547084,17.842468,54.420124,8.982412,13.520324,3.106290,0.393540,0.251731,28.036491,0.594547,1.613567,0.322511,0.223799,12.316235,3.635094,1.710379,1.308842,1.607580
1574655757.592875,36.932430,7.412222,2.313386,1.314334,1.317121,10.729904,13.212500,17.026865,17.939116,60.101673,8.894125,13.059628,3.255880,0.407787,0.256884,27.756388,0.400150,1.643237,0.306357,0.208737,11.829423,3.545318,1.657213,1.436566,1.673112
1574655757.718958,27.903845,5.392911,2.023863,1.252877,1.243661,8.558586,13.656340,19.404497,19.848499,66.522369,9.115446,12.707638,3.485794,0.434888,0.264318,27.677658,0.349972,1.552750,0.282970,0.195009,10.697914,3.395438,1.732320,1.619830,1.650458
1574655757.844942,21.074179,3.808457,2.134629,1.300243,1.183709,8.466148,13.677053,21.079548,22.814503,72.065804,9.489305,12.381600,3.718145,0.461120,0.267840,27.699417,0.363271,1.370559,0.257710,0.185529,9.704598,3.331437,1.881401,1.796167,1.551983
1574655759.852846,19.033043,2.902442,2.336044,1.334399,1.158039,10.355289,13.277197,21.564865,26.134508,75.752670,9.849257,11.953216,3.934126,0.486429,0.266109,27.660091,0.428836,1.153520,0.236301,0.182106,10.100566,3.505706,2.035952,1.905288,1.423892
1574655759.978930,23.976530,2.604821,2.443590,1.346760,1.206513,13.348804,12.534817,20.824156,29.738617,77.160446,10.141428,11.287264,4.131487,0.513188,0.260260,27.473967,0.544094,0.964166,0.226201,0.183511,12.832787,3.856048,2.104323,1.930629,1.343644
1574655760.105013,36.120403,2.724799,2.452436,1.372884,1.371823,16.511616,11.768601,19.288715,33.870262,76.422302,10.268652,10.294422,4.307938,0.543059,0.252946,27.120163,0.715563,0.848798,0.234959,0.186404,18.001778,4.250768,2.030285,1.916352,1.391206
1574655760.231196,55.819046,3.178934,2.496134,1.450032,1.665897,19.203447,11.460928,17.277599,38.379635,73.943092,10.185915,9.015331,4.454526,0.579662,0.246944,26.532602,0.968921,0.818753,0.266572,0.187338,24.961624,4.562474,1.832380,1.942057,1.598770
1574655760.357379,76.662666,3.929928,2.741153,1.581309,2.042598,21.191198,11.859769,15.012284,42.614574,70.139793,9.901350,7.609449,4.550868,0.623786,0.243328,25.533569,1.308688,0.838523,0.318766,0.184758,31.769482,4.726923,1.577698,2.058875,1.919553
1574655760.483363,93.004280,4.794412,3.228121,1.722685,2.399388,22.709356,12.727997,12.710431,45.481281,65.340965,9.485305,6.287885,4.548598,0.669516,0.241788,23.914066,1.681557,0.856583,0.382245,0.179335,36.645805,4.750462,1.344549,2.240222,2.238829
