title:p6_vid_3, start timestamp:2019-11-24T23:16:16.018100-05:00, stop timestamp:2019-11-24T23:19:19.170585-05:00, headset type:INSIGHT, headset serial:5A68CC28, headset firmware:925, subject name:sdahiya, channels:25, sampling rate:8, samples:1253      , version:2.0
Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1574655376.033819,45.481979,17.980831,31.662292,6.884089,7.165188,12.028913,14.244407,27.687464,65.374947,84.003426,18.352621,1.098309,6.877279,0.339625,0.238710,26.087961,0.512616,0.216084,0.103065,0.266907,40.225899,16.083870,33.893276,6.709155,6.665468
1574655376.160280,63.054352,19.348768,38.617115,9.341442,7.552799,15.654185,16.989513,23.703907,65.128616,89.203049,18.284876,1.245729,6.844467,0.374599,0.253460,26.457739,0.672675,0.262149,0.102033,0.276350,55.669624,18.003016,42.825825,8.789197,7.153094
1574655376.286669,74.038155,20.349031,42.087036,11.444631,7.624193,19.918373,19.177235,22.365486,65.043030,92.231148,18.080732,1.320924,6.720918,0.405659,0.262440,26.594223,0.835087,0.291588,0.105614,0.267951,65.674835,19.406862,48.053612,10.526788,7.340240
1574655376.413045,76.688972,21.316328,40.940926,12.534433,7.336004,24.018250,20.588074,22.897303,64.430130,92.737617,17.845078,1.311393,6.557783,0.424732,0.271503,26.472511,0.968893,0.299318,0.112874,0.251475,67.838669,20.176147,47.957039,11.348434,7.146271
1574655376.539392,71.714424,22.495037,35.590065,12.277978,6.692269,27.132708,21.229065,23.752729,62.790459,91.398849,17.779438,1.226976,6.487448,0.438313,0.303717,26.167231,1.052913,0.310983,0.136799,0.256631,62.377560,20.426338,42.689556,10.959763,6.552292
1574655376.665442,63.403900,23.865871,27.810499,10.827100,5.806895,28.504740,21.466099,24.099813,59.718121,89.379280,18.044027,1.106597,6.664442,0.463257,0.384499,25.867346,1.082653,0.362533,0.199827,0.318129,52.685925,20.302063,34.035862,9.473208,5.671161
1574655376.791803,57.219673,25.082542,19.922415,8.760576,4.926102,27.739185,21.878729,24.098652,54.922901,88.009644,18.636766,1.030526,7.137901,0.520994,0.524971,25.796360,1.088831,0.476802,0.317052,0.453794,43.547489,19.858629,24.531384,7.392737,4.756555
1574655376.918268,56.537018,25.553278,13.615141,6.825810,4.342011,25.400343,22.968660,24.277700,48.892288,88.793129,19.407850,1.091410,7.768822,0.637852,0.722393,26.153896,1.155993,0.676762,0.491888,0.651283,38.136116,18.936274,16.271402,5.412995,4.108046
1574655377.044640,61.791229,24.940197,9.538140,5.572628,4.288522,23.764608,25.055885,25.127287,42.818794,93.262665,20.163786,1.352883,8.285125,0.831322,0.965432,27.165913,1.378663,1.031400,0.719573,0.873882,36.906120,17.523315,10.380665,4.099130,3.954154
1574655377.171004,69.313499,23.451115,7.576568,5.206889,4.844322,25.792816,27.883047,27.161131,38.299629,102.173851,20.700642,1.829751,8.421964,1.090022,1.229147,29.053665,1.791689,1.636192,0.996439,1.079546,37.414730,15.925739,7.114877,3.716105,4.354888
1574655377.297390,74.051125,21.358351,7.172081,5.526050,5.863962,33.649742,30.864628,30.780546,37.190590,114.572678,20.890806,2.453781,8.088110,1.364946,1.473909,31.772833,2.328812,2.518491,1.305652,1.235471,36.336212,14.229156,6.051219,4.140687,5.155792
1574655377.423881,72.811050,18.956596,7.523891,6.119227,7.011102,47.057793,33.259075,35.766426,40.291981,127.785934,20.741461,3.093083,7.429002,1.579663,1.653303,34.841026,2.840832,3.564185,1.604288,1.324464,32.040661,12.405539,6.354220,4.983140,6.039341
1574655377.550218,65.842293,16.164553,7.936985,6.582993,7.875862,62.919662,34.532204,41.282978,46.630363,138.214249,20.378441,3.585668,6.729414,1.664640,1.727058,37.367191,3.168044,4.547426,1.827964,1.345998,25.342825,10.378568,7.155005,5.771049,6.654416
1574655377.676569,55.897850,13.281085,7.948789,6.726573,8.154108,75.972931,34.875114,46.794506,53.732353,142.344376,19.961313,3.815133,6.241591,1.592239,1.676064,38.488468,3.259448,5.232601,1.926037,1.325049,19.245974,8.408317,7.759819,6.190350,6.780648
1574655377.802782,43.824120,10.758279,7.518580,6.501481,7.768161,81.173843,34.700127,51.787727,59.321014,138.208420,19.614880,3.788534,6.050271,1.392299,1.523261,37.943691,3.230196,5.476880,1.895755,1.311899,14.303702,6.892114,7.857904,6.099711,6.407882
1574655377.929164,32.052025,8.814846,6.747561,5.958448,6.850698,76.620041,34.851273,55.783695,62.098488,126.453812,19.430153,3.605308,6.043767,1.142718,1.335473,36.209438,3.259674,5.279774,1.784470,1.360937,10.821674,6.008383,7.406337,5.540891,5.678665
1574655378.055660,22.713568,7.428552,5.780344,5.230215,5.681937,64.414581,36.286896,58.224319,61.781883,110.467087,19.459389,3.382243,6.010322,0.931825,1.193089,34.254768,3.497036,4.808968,1.681399,1.505537,8.940990,5.641760,6.521034,4.711843,4.812480
1574655378.182015,16.753033,6.483545,4.733379,4.478526,4.587223,49.724880,39.714401,58.619370,58.959328,94.810036,19.672720,3.186906,5.796551,0.815687,1.150272,33.018623,3.952579,4.301259,1.670356,1.733268,8.394841,5.484586,5.414796,3.862972,4.042084
1574655378.308441,13.929102,5.804767,3.740876,3.826949,3.816211,37.719135,44.790970,56.712051,54.516613,82.880486,19.934078,3.000617,5.425762,0.796700,1.207309,32.863834,4.457756,3.917867,1.775018,1.982772,8.659886,5.197778,4.388006,3.187209,3.543507
1574655378.434937,14.220751,5.284046,2.905996,3.315143,3.458834,31.387325,50.179905,52.736691,48.954899,75.679825,20.042170,2.753271,5.096881,0.828603,1.306475,33.421387,4.771768,3.676602,1.946921,2.162016,9.676561,4.697545,3.698873,2.739992,3.381584
1574655378.560943,18.456005,4.993518,2.266764,2.929682,3.423407,30.352551,54.259624,47.175777,42.706848,72.041977,19.778036,2.445112,4.987821,0.847882,1.358583,33.882412,4.735897,3.455717,2.074521,2.182593,12.644083,4.145758,3.405282,2.459578,3.488856
1574655378.687208,27.658131,5.129020,1.783031,2.619043,3.498003,31.851627,56.468838,40.592560,36.542477,70.166580,18.937332,2.213633,5.109597,0.812887,1.297027,33.489796,4.334835,3.103896,2.047395,2.002655,19.359715,3.753491,3.378331,2.234224,3.684322
1574655378.813405,41.975719,5.936307,1.412439,2.329354,3.487935,32.397781,57.276230,33.926941,32.020390,69.028893,17.534512,2.234181,5.329035,0.725501,1.117605,31.952997,3.661429,2.550622,1.823620,1.651222,30.327251,3.742999,3.394703,1.966926,3.768085
1574655378.939600,59.763824,7.244463,1.159811,2.016998,3.324861,29.997648,57.343864,28.003681,30.692204,68.628914,15.802721,2.571527,5.490138,0.616120,0.870739,29.673069,2.855147,1.867855,1.449974,1.216651,44.092056,4.118057,3.280075,1.624128,3.626301
1574655379.065795,75.576996,8.594698,1.106513,1.687253,3.054236,25.187973,57.095181,23.234297,33.109024,69.564980,14.084229,3.126975,5.505114,0.515820,0.624702,27.380859,2.090349,1.214778,1.029790,0.805526,56.540173,4.643961,2.998883,1.257960,3.254206
1574655379.192065,83.799019,9.404494,1.276894,1.387874,2.759861,19.506180,56.099499,19.819880,37.964054,72.090347,12.744050,3.655291,5.407841,0.440484,0.433460,25.595640,1.485520,0.707801,0.659527,0.492333,63.574146,5.001504,2.606772,0.962571,2.732545
1574655379.318220,81.087196,9.288152,1.671940,1.166072,2.515479,14.594791,53.659203,17.395418,42.956364,75.594963,12.054989,3.890811,5.320024,0.392740,0.318312,24.492695,1.067352,0.378758,0.398470,0.297145,62.227901,4.977030,2.226662,0.803906,2.193041
1574655379.444406,70.600533,8.707385,2.316349,1.036010,2.350847,11.560096,49.256203,16.217510,46.314041,78.558754,12.060944,3.676664,5.345328,0.367070,0.266685,23.934359,0.795467,0.204965,0.254514,0.196354,54.204311,4.814011,2.026299,0.783260,1.761779
1574655379.570444,61.308689,8.458109,3.154791,0.970869,2.240025,10.704782,43.296268,17.315016,47.761902,79.329941,12.593283,3.050882,5.505027,0.355790,0.250571,23.678083,0.625567,0.151009,0.200523,0.153800,44.901405,4.896813,2.077746,0.845353,1.498458
1574655379.696700,63.654438,9.332094,4.035559,0.926903,2.140847,11.145797,37.165691,21.178154,48.031170,77.059265,13.443696,2.224216,5.728448,0.353229,0.249528,23.534140,0.526912,0.165546,0.196667,0.140188,40.810421,5.559866,2.314106,0.919553,1.382516
1574655379.822881,82.631851,11.621420,4.744280,0.874287,2.030020,11.791189,32.243122,27.195251,47.627216,72.389183,14.380553,1.445127,5.901876,0.354260,0.254524,23.435680,0.474361,0.215456,0.212620,0.139292,45.909531,6.871346,2.576818,0.956737,1.343610
1574655379.949054,114.776871,14.769206,5.066556,0.800194,1.916456,12.083992,29.380608,34.192711,46.637897,67.402344,15.182364,0.872995,5.945922,0.353650,0.259774,23.373501,0.458817,0.290100,0.234173,0.147528,58.707027,8.519009,2.701358,0.936468,1.317780
1574655380.075226,148.252029,17.501999,4.881330,0.705228,1.826684,11.918323,28.432295,40.257698,45.010246,64.694221,15.681965,0.536670,5.862798,0.351452,0.260503,23.300362,0.474668,0.372153,0.250494,0.164472,73.487114,9.850834,2.588370,0.869225,1.282481
1574655380.201377,169.335968,18.487000,4.219303,0.603558,1.775397,11.384519,28.237263,43.475651,43.294487,66.028671,15.830834,0.366218,5.709553,0.351789,0.253962,23.184620,0.510182,0.439888,0.257439,0.189180,82.740860,10.270498,2.264193,0.781765,1.248442
1574655380.327658,168.694473,17.069895,3.262154,0.513678,1.744953,10.774313,27.508930,43.383888,42.626186,71.463615,15.648087,0.276403,5.556809,0.358668,0.241566,23.069323,0.553868,0.476591,0.255579,0.218133,81.913170,9.513264,1.861888,0.701334,1.230496
1574655380.453689,144.138458,13.611198,2.281976,0.453702,1.698941,10.297212,25.845692,40.886997,44.246056,79.494080,15.155546,0.227786,5.452903,0.373189,0.228330,22.996895,0.600279,0.473209,0.247312,0.245523,69.570557,7.770363,1.538144,0.646802,1.230916
1574655380.579787,104.088646,9.332549,1.509773,0.429384,1.615568,10.028450,23.601919,37.633636,48.529865,87.815491,14.488969,0.212018,5.428471,0.398766,0.220603,22.939178,0.640660,0.431580,0.235219,0.264742,49.998135,5.649561,1.397271,0.617124,1.241484
1574655380.705636,62.592278,5.408044,1.049196,0.428613,1.504542,9.524220,21.191460,35.171490,54.706436,94.392609,13.830265,0.228649,5.497278,0.439000,0.223822,22.830313,0.665305,0.364600,0.221959,0.270347,29.947031,3.691418,1.433700,0.599592,1.252150
1574655380.831810,32.301579,2.775214,0.875467,0.434381,1.396195,8.455688,19.162720,34.332306,60.357582,98.554169,13.303621,0.273776,5.655908,0.492873,0.239847,22.596748,0.664476,0.290098,0.211635,0.260897,15.655654,2.342216,1.547223,0.587340,1.259309
1574655380.957991,20.192215,1.807632,0.896318,0.442094,1.328914,6.913935,18.069603,34.946339,62.857014,101.176971,12.940619,0.340944,5.877144,0.554130,0.264839,22.187790,0.637178,0.223495,0.210947,0.239816,10.245413,1.824628,1.616013,0.592412,1.274686
1574655381.084118,25.860991,2.244186,1.014439,0.470223,1.328803,5.457573,18.280893,35.878113,60.759769,103.461777,12.732768,0.419380,6.114157,0.613309,0.290521,21.637661,0.596677,0.173734,0.227487,0.213818,13.190594,2.050305,1.588558,0.639819,1.319094
1574655381.210254,42.379028,3.471690,1.130361,0.547109,1.390897,4.691751,19.576632,35.821239,54.748932,106.047989,12.650754,0.491137,6.318092,0.658557,0.308126,21.076084,0.563521,0.142612,0.264548,0.190299,21.027157,2.720758,1.473498,0.753948,1.403244
1574655381.336413,61.155983,4.869524,1.184130,0.678317,1.479014,4.863266,21.063745,34.634266,47.390762,108.848808,12.674329,0.540928,6.456189,0.677904,0.311555,20.642714,0.550054,0.128012,0.316609,0.174481,29.610264,3.518157,1.327487,0.935352,1.514784
1574655381.462567,76.632324,6.120671,1.192241,0.841766,1.550159,5.862357,21.876118,33.119461,41.313271,110.990822,12.815503,0.561724,6.508437,0.667162,0.298874,20.444269,0.553642,0.128185,0.368713,0.167976,36.352226,4.258872,1.224215,1.153470,1.623074
1574655381.588551,83.636024,6.763865,1.170119,0.993233,1.582103,7.120642,21.476057,32.159733,37.857555,111.316872,13.068329,0.551599,6.473555,0.632373,0.273127,20.566053,0.565803,0.142400,0.401350,0.169583,39.063614,4.689064,1.164767,1.354435,1.694522
