title:p3_vid_1, start timestamp:2019-11-23T20:53:48.879860-05:00, stop timestamp:2019-11-23T20:57:34.215490-05:00, headset type:INSIGHT, headset serial:5A68CC28, headset firmware:925, subject name:sdahiya, channels:25, sampling rate:8, samples:874       , version:2.0
Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1574560447.254819,86.962074,11.084217,4.209395,1.317554,0.420137,24.262844,11.244652,2.124293,3.348774,6.972353,632.962952,106.742859,42.318401,53.391018,105.878212,245.920258,118.550339,14.454364,32.459454,58.251694,35.724785,4.804902,2.157063,0.636354,0.210373
1574560447.380802,85.336349,7.304363,3.332253,1.178732,0.493434,21.218420,9.848548,2.167090,3.246801,7.039839,611.044067,110.810997,51.663471,46.395908,111.257523,226.695038,127.113213,16.093239,25.538036,62.829769,35.619595,3.571143,1.895510,0.585060,0.259050
1574560447.506586,99.551765,8.650515,3.300149,1.217670,0.600779,19.867533,8.594912,2.102540,3.614335,7.354974,526.976868,106.867531,61.392593,43.687584,113.062477,212.300583,126.679138,17.661938,23.815584,66.163940,39.577713,3.873434,1.867810,0.650715,0.327352
1574560447.632469,128.544403,16.125673,4.016462,1.327765,0.722647,19.305780,7.351782,1.904419,4.265605,7.770499,404.431244,95.165077,70.846207,49.142700,109.045059,193.300812,114.077423,18.928499,26.799362,65.863945,46.703335,6.134010,2.007466,0.791495,0.409055
1574560447.758353,166.570190,28.614960,5.329823,1.422206,0.852091,18.641729,6.102487,1.681446,5.009899,8.126754,276.249084,78.778313,79.112572,64.463539,99.472969,163.954575,91.380066,20.447605,33.506432,61.160389,55.393673,10.045841,2.263045,0.968684,0.505408
1574560447.884337,203.427231,43.227810,6.906050,1.453896,1.000831,17.656561,5.126597,1.569256,5.685593,8.320790,171.076248,63.490322,85.136513,87.330193,87.194305,126.804756,65.377106,22.727350,42.555187,53.468384,63.188961,14.672256,2.558429,1.136464,0.620000
1574560448.010220,230.550293,55.657845,8.279571,1.404934,1.190053,16.386057,4.945056,1.734151,6.155185,8.334815,101.792244,53.248009,87.385155,111.154457,76.295593,89.698730,44.896988,26.035276,51.701637,45.533649,68.555214,18.641249,2.807308,1.244741,0.753411
1574560448.136104,238.790329,61.661823,8.980978,1.280934,1.424173,15.002421,5.836005,2.294009,6.292655,8.271052,65.791611,48.091770,83.844536,127.791260,70.513947,60.691738,36.029758,29.573883,58.102112,40.423923,69.485794,20.604668,2.935610,1.264417,0.898526
1574560448.261887,222.343384,58.996819,8.695037,1.114392,1.675308,13.735026,7.685051,3.258461,6.075428,8.338737,56.306305,47.374256,74.860840,132.624374,72.528183,44.844841,40.740253,32.206154,59.918800,40.756489,64.545143,19.826956,2.874314,1.210019,1.040741
1574560448.387871,183.891174,48.541031,7.452477,0.955384,1.885906,12.700051,10.077228,4.471870,5.654541,8.743924,67.973228,50.411606,63.203701,127.614532,84.696548,43.267254,57.259827,33.276119,57.696201,48.183384,54.021133,16.560007,2.614834,1.137616,1.160931
1574560448.513754,132.778351,33.975559,5.645409,0.845048,1.991714,12.133609,12.477785,5.642352,5.302532,9.568026,93.197144,56.147945,53.928871,120.416214,109.886391,54.637135,81.393593,33.409527,53.934387,63.110790,40.164181,11.972645,2.221544,1.106537,1.242639
1574560448.639738,81.355644,19.817297,3.822391,0.801159,1.966205,12.531768,14.501860,6.483755,5.287894,10.820478,123.042549,62.803905,53.199509,119.743401,150.167999,77.879784,109.334641,35.304771,52.020615,85.224968,26.031618,7.533075,1.788761,1.144959,1.281100
1574560448.765721,41.029823,9.534808,2.384270,0.809532,1.843678,14.451664,15.975224,6.853622,5.852186,12.503640,150.307175,68.017197,65.958923,130.524994,204.319931,113.944176,138.174423,42.390457,54.862217,113.503761,14.741610,4.363969,1.379391,1.239600,1.284072
1574560448.891705,18.908758,4.293806,1.430563,0.844340,1.695683,18.062950,16.838675,6.818740,7.067695,14.491004,175.163254,70.869576,93.178551,150.673035,264.701355,163.079834,163.934052,56.687912,63.149651,144.614914,8.488621,2.829324,1.006658,1.343699,1.262039
1574560449.017788,12.480741,2.919035,0.912525,0.898652,1.585545,22.781624,17.193079,6.580509,8.768088,16.420195,200.372559,71.910172,129.378983,172.190384,317.457367,219.180878,182.928619,76.702370,74.672798,172.403656,6.593861,2.524234,0.705116,1.417802,1.220680
1574560449.143772,17.865444,3.384534,0.697747,0.976931,1.534957,27.319183,17.501451,6.380531,10.683483,17.845955,230.981598,73.094238,164.680084,187.115585,347.608734,270.398865,195.203293,97.683426,86.007256,190.142029,8.434518,2.749001,0.521624,1.452296,1.160436
1574560449.269755,31.153484,4.343377,0.693672,1.086557,1.514431,30.446308,18.308773,6.398528,12.601071,18.473085,282.879608,81.102219,189.699417,193.539261,346.390778,303.342590,204.701447,114.075371,94.482735,193.661209,13.196573,3.010788,0.517831,1.474400,1.081549
1574560449.395739,50.442566,5.572805,0.839026,1.215159,1.464940,31.389931,19.946524,6.662841,14.288046,18.274012,377.669464,104.555222,198.550461,195.805740,316.091187,311.681000,217.174454,121.796013,98.892052,183.658798,20.173115,3.278847,0.674591,1.509963,0.986283
1574560449.521722,69.761719,6.667069,1.066507,1.316084,1.335873,30.531338,22.203253,7.030604,15.443054,17.417412,524.090881,149.613098,189.201569,198.187927,268.300385,301.661804,234.989334,120.088142,98.977890,164.958786,27.383818,3.477868,0.906535,1.548229,0.878853
1574560449.647706,83.859734,7.222752,1.286996,1.337793,1.120327,28.475994,24.108206,7.313315,15.743149,16.133825,702.007629,214.568420,165.535736,201.040329,218.517715,289.092987,252.417007,111.324562,94.925598,143.991348,32.649353,3.502511,1.104440,1.551773,0.764903
1574560449.773689,87.520828,7.030467,1.438067,1.252961,0.864265,26.408577,24.456596,7.418542,15.109724,14.652248,869.465271,285.863464,135.730652,201.884674,180.371033,289.133179,258.124390,99.209183,87.976097,126.390892,33.933586,3.291166,1.196284,1.479304,0.650793
1574560449.899573,79.403137,6.152306,1.501877,1.080227,0.638875,25.471897,22.626678,7.365582,13.759265,13.144300,977.523315,346.761475,110.426323,197.532623,160.724823,313.002228,244.095886,87.300545,79.961250,114.900642,30.666937,2.865118,1.156121,1.314061,0.545882
1574560450.025456,62.477497,4.914879,1.504013,0.875567,0.497184,26.497570,18.786474,7.143487,12.082995,11.796022,991.252869,388.121216,98.403801,187.244141,159.951752,356.473816,209.276581,77.054993,72.648369,109.463570,24.050184,2.330202,1.028092,1.076331,0.461686
1574560450.153081,41.989540,3.731588,1.492129,0.701123,0.453894,29.659355,14.060038,6.740887,10.635776,10.874953,915.361938,411.299896,102.305351,175.889877,174.525894,406.293671,161.855667,68.623764,68.281403,108.719612,16.095938,1.837656,0.906450,0.816960,0.409436
1574560450.280809,24.005426,2.905638,1.515213,0.602238,0.494608,34.611347,9.789975,6.160368,9.921656,10.600313,778.843323,424.891876,119.470512,170.989594,199.101624,445.609406,114.253387,60.981941,68.556717,110.999893,9.155324,1.511281,0.877674,0.592369,0.393817
1574560450.407069,12.144623,2.571472,1.615021,0.610709,0.599186,40.042480,6.886033,5.440017,10.150830,11.045790,623.471008,433.451263,142.276764,177.134125,228.027618,459.635406,76.771614,52.943684,73.668297,114.963768,4.715102,1.445341,0.993068,0.449821,0.413118
1574560450.533145,7.253986,2.642173,1.802475,0.741619,0.752902,44.198849,5.632327,4.656166,11.166342,12.205837,501.515411,434.417297,161.491623,193.537933,255.903976,442.883118,54.627197,44.346550,82.063980,120.244919,3.158557,1.623820,1.262433,0.422861,0.460887
1574560450.659129,7.389006,2.944908,2.062305,0.985629,0.935163,45.427586,5.835793,4.018062,12.533947,13.988191,446.315369,422.266663,170.588837,215.865097,278.617554,398.662781,47.670357,36.390388,91.176010,127.332199,3.755643,1.991470,1.654195,0.523113,0.524000
1574560450.784387,9.521874,3.330888,2.365346,1.300554,1.117383,43.263309,7.016097,3.753853,13.690056,16.127295,463.063721,391.972809,168.503387,237.384155,294.043701,339.207672,51.248051,30.548513,98.148346,136.901474,5.220880,2.455160,2.111047,0.726239,0.586914
1574560450.909663,11.675501,3.735880,2.673616,1.621840,1.278409,38.162991,8.524918,3.855863,14.214863,18.318806,521.711609,342.915405,158.550339,253.604202,304.205078,276.321014,59.356018,27.185743,101.548225,150.183014,6.815977,2.918587,2.554839,0.975224,0.642939
1574560451.035460,14.783901,4.332265,3.063119,1.887069,1.420007,31.318960,9.869522,4.156686,13.980379,20.351843,587.473145,283.213074,145.598312,263.398010,315.401398,219.027710,66.789543,25.613728,101.614464,168.702179,8.610760,3.301217,2.936288,1.196746,0.697364
1574560451.161050,24.933788,5.885073,3.651681,2.065686,1.565152,24.757479,10.746780,4.587517,13.126136,22.052402,637.516235,228.863983,132.774979,268.579773,334.169464,176.742859,70.252815,25.429110,99.488205,192.191437,12.115447,3.794362,3.158043,1.330551,0.759295
1574560451.286308,50.609711,9.182819,4.559178,2.166131,1.732320,20.791384,11.468906,5.261650,11.978416,23.274845,652.844360,190.042023,120.313972,270.666626,361.838348,158.934113,70.416763,26.904552,96.502617,217.431519,19.781174,4.650390,3.180378,1.360091,0.836452
1574560451.411405,95.589020,14.361762,5.809704,2.221707,1.914360,20.807470,12.538954,6.535599,10.994603,23.951237,623.680481,168.579666,107.305687,269.595215,392.439545,171.124527,69.197090,31.752546,94.028625,238.981689,32.980785,6.008496,3.056664,1.319735,0.930089
1574560451.536619,154.570480,20.513798,7.222027,2.276443,2.079793,24.512556,14.295317,8.636068,10.621369,24.216366,551.851624,158.369537,93.522591,264.526215,416.226959,207.976089,69.256737,41.073650,93.389435,252.284241,50.527256,7.709102,2.889737,1.272376,1.032735
1574560451.662592,212.863831,25.851612,8.398829,2.352812,2.188478,30.004499,16.605865,11.404074,11.036918,24.487225,453.278168,151.228043,80.642471,255.003159,427.803223,253.482224,71.814362,54.045113,95.184937,257.269043,68.215111,9.299171,2.764075,1.266343,1.132668
1574560451.788140,251.848099,28.548998,8.911390,2.436665,2.215499,34.728634,18.865675,14.155506,12.032538,25.309561,349.353394,140.730896,69.552094,241.368103,430.231201,287.778351,76.179832,67.345070,98.783089,258.887909,80.428619,10.230225,2.701696,1.309536,1.223371
1574560451.913609,257.797974,27.596138,8.510832,2.482177,2.172873,36.571526,20.190458,16.202845,13.088026,27.065601,258.591675,127.645676,61.532242,224.501862,433.371155,295.137970,80.621971,77.879486,102.085167,264.365601,82.793091,10.143108,2.643657,1.367617,1.304345
1574560452.039399,228.312988,23.274328,7.260572,2.447397,2.102461,34.807281,20.097111,17.158890,13.707728,29.732742,192.354309,113.708397,57.980530,206.690292,447.719025,270.928802,83.887779,83.615494,103.495399,278.723724,74.305130,9.019229,2.497890,1.395707,1.379355
1574560452.166438,173.228455,17.007008,5.499577,2.316054,2.051369,30.041986,18.719473,17.219284,13.510149,32.787609,151.658157,101.030273,59.008549,189.748230,478.220856,220.604813,85.426682,84.600105,101.623749,301.707092,57.730042,7.192578,2.218039,1.370293,1.449947
1574560452.293823,110.600563,10.722530,3.712076,2.109039,2.037307,23.859617,16.703876,16.792295,12.408631,35.353302,136.197357,93.345459,64.129662,175.335907,519.713928,158.655472,86.088974,82.213882,96.041695,327.188538,38.499958,5.240820,1.848886,1.306943,1.509478
1574560452.423415,57.627472,6.059569,2.326882,1.860259,2.031157,18.130167,14.947597,16.227335,10.691422,36.538132,140.317017,95.020844,74.694405,165.373856,557.615173,101.259827,88.885086,78.607407,88.078880,345.489807,22.177284,3.733298,1.525128,1.239645,1.539267
1574560452.553107,24.136806,3.558311,1.546520,1.595446,1.978113,14.154736,14.063035,15.551898,8.872603,35.709320,155.032227,110.033707,91.921837,161.373856,573.781433,62.488525,96.818275,75.297050,80.531540,347.381042,11.875912,2.888590,1.353700,1.184618,1.512571
1574560452.679786,9.675420,2.708713,1.269359,1.327344,1.834146,12.214066,13.899127,14.553144,7.391326,32.680397,171.556152,138.602188,115.099243,162.661499,554.619690,48.791580,109.754669,72.829758,75.278252,327.691559,7.708902,2.555058,1.340508,1.130053,1.409443
1574560452.805519,6.214725,2.531864,1.231882,1.074553,1.598260,11.658999,13.788857,12.973362,6.418328,27.877321,181.866684,175.761703,141.496063,167.387085,498.571899,57.245785,123.851318,70.697762,72.498009,288.143738,6.952822,2.390722,1.391612,1.052950,1.233037
1574560452.931613,5.745319,2.340804,1.235726,0.880405,1.321377,11.548332,13.172654,10.937634,5.941173,22.378729,181.310776,212.015488,166.557755,172.610229,419.378815,77.756577,134.331635,68.498260,70.960899,238.040283,7.009818,2.165169,1.404496,0.955147,1.015210
1574560453.058310,5.368426,1.960519,1.232271,0.787352,1.075818,11.675756,12.240052,8.969776,5.926719,17.450455,174.831299,240.345627,185.079285,175.829895,338.455292,100.728378,139.988312,66.362663,69.293167,189.605042,6.874991,1.810375,1.332744,0.871588,0.808910
1574560453.185028,5.049667,1.594172,1.256446,0.808098,0.907905,12.545442,11.918698,7.703802,6.308577,14.036680,179.936020,259.632690,193.499039,175.111115,274.517059,119.561333,143.360855,64.859940,66.626076,152.779175,6.628749,1.474563,1.217611,0.849929,0.664726
1574560453.310608,5.023075,1.431025,1.332410,0.929792,0.825230,15.266170,12.993136,7.597044,7.042367,12.412685,220.139969,277.258209,191.609039,170.809265,236.319687,133.326920,148.447617,65.483223,63.778316,131.653320,6.545471,1.309879,1.123080,0.915612,0.602631
1574560453.436017,5.283684,1.543556,1.436114,1.107154,0.802510,21.328516,15.626800,8.482735,8.065901,12.166386,309.178162,300.049042,179.511826,165.525604,222.159500,149.804626,157.097931,67.712395,62.723648,123.851540,6.750030,1.365385,1.075122,1.044696,0.603976
1574560453.561572,5.650244,1.873862,1.504604,1.274691,0.799578,31.312016,19.386860,9.814609,9.165436,12.445541,440.344360,330.694061,159.360428,162.248398,224.151093,180.243591,170.161377,70.308395,64.830765,122.726463,7.170612,1.553539,1.053690,1.174286,0.627521
1574560453.687076,5.806543,2.399211,1.490019,1.383360,0.784814,44.395245,23.422489,11.063321,10.209106,12.386871,581.878357,364.200562,142.729065,167.413574,231.905136,231.067123,187.072372,74.349205,71.717560,120.721962,7.666318,1.790517,1.016989,1.235390,0.634363
1574560453.812837,5.545705,3.169410,1.401575,1.423726,0.744772,57.871151,26.554953,12.201793,11.267630,11.509763,691.902954,386.944244,151.877594,188.591766,236.471115,297.626862,202.456558,84.710403,84.603638,112.643784,8.007746,2.089478,0.952632,1.192416,0.604639
1574560453.939217,4.912055,4.255329,1.300185,1.423876,0.682389,68.658745,27.927456,13.570846,12.737606,9.911209,739.236816,387.942780,208.631027,231.611130,233.637466,365.144989,210.885834,107.321167,105.846489,97.820419,8.213449,2.537901,0.893258,1.059415,0.543699
1574560454.065599,4.072740,5.576974,1.255888,1.423554,0.611452,73.419456,27.295877,15.365248,15.146135,8.089087,720.247681,366.412048,315.744263,298.041656,223.856583,414.570160,208.750839,143.008972,138.200317,79.666573,8.189639,3.182322,0.880571,0.892100,0.473029
1574560454.191119,3.347008,6.813977,1.272056,1.445877,0.544983,70.974518,25.045237,17.278385,18.618866,6.559526,657.137817,330.929260,447.900330,380.823303,208.517868,432.623810,196.434265,184.148376,180.861221,62.626617,8.037525,3.907990,0.915332,0.761967,0.416016
1574560454.316933,2.912699,7.556279,1.288748,1.480936,0.485350,61.871437,22.037220,18.779762,22.708889,5.597472,590.424805,294.748077,564.028625,465.251862,189.532700,415.219452,178.491425,218.762939,228.066727,49.911716,7.638188,4.534028,0.955919,0.722966,0.386345
1574560454.442543,2.892176,7.531107,1.245052,1.502453,0.429004,49.065365,19.072388,19.407270,26.435572,5.234961,544.469543,264.097321,621.949829,531.504883,172.238541,371.263794,159.069153,235.052017,269.547729,43.507141,7.076773,4.904289,0.992528,0.793195,0.389806
1574560454.568467,3.188810,6.746596,1.118806,1.486084,0.373671,36.032455,16.561369,18.989775,28.737480,5.352791,526.672668,238.236206,598.833862,562.229004,164.021606,317.291962,140.417709,226.600327,294.361023,44.129093,6.554544,4.987002,1.042204,0.951815,0.425793
1574560454.694099,3.609576,5.506659,0.947031,1.428855,0.326205,25.375193,14.455999,17.778423,28.946684,5.821506,535.638367,213.656113,502.868927,549.896301,171.534927,268.098633,121.955559,195.915161,295.431366,51.419571,6.251374,4.876141,1.138078,1.148096,0.489517
1574560454.820248,4.148872,4.258074,0.813570,1.349373,0.300437,18.204338,12.567132,16.420406,27.060947,6.502052,569.829163,186.099091,368.670410,500.251434,197.110214,233.277069,103.053955,153.805237,272.794464,63.805763,6.540013,4.724166,1.273628,1.317550,0.572371
1574560454.946352,6.685511,3.368609,0.781750,1.264989,0.311143,14.145281,10.881655,15.540586,23.625578,7.177084,631.683899,158.169556,241.228088,429.256409,235.718292,215.888596,84.724098,113.439453,232.827682,78.482452,8.512803,4.569433,1.438113,1.405444,0.663520
1574560455.072906,17.070482,3.494434,0.963104,1.194044,0.368354,12.003407,9.432383,15.291683,19.525463,7.658010,721.956726,141.390121,158.031219,355.793579,276.516937,212.297699,68.120064,84.946701,185.833023,92.532333,13.990452,4.418684,1.635455,1.395672,0.754049
1574560455.199345,41.781593,5.332530,1.463507,1.140828,0.469921,10.987893,8.398587,15.567112,15.693686,7.883796,823.634827,144.669022,134.886703,295.188263,308.053009,214.532761,55.778477,73.520515,142.777756,104.257568,24.383287,4.328309,1.874010,1.308058,0.836751
1574560455.325371,82.358025,9.125611,2.289848,1.092392,0.599342,10.448110,8.332629,15.908614,12.809631,7.954123,900.932373,168.116653,160.867523,254.717590,323.965363,213.679062,51.087654,75.740593,111.454712,113.465851,39.414124,4.425047,2.135258,1.184053,0.902198
1574560455.451389,131.332367,14.313869,3.317132,1.040620,0.729155,10.007271,9.751190,15.720718,11.096992,8.093736,914.470337,202.064636,210.308990,232.352844,323.953583,204.533264,58.186859,83.555260,93.696426,120.929024,55.878616,4.757103,2.371949,1.066839,0.938028
1574560455.576963,175.363129,19.564922,4.335124,0.996327,0.828753,9.752536,12.707012,14.761088,10.372327,8.542970,845.143494,229.553970,257.793457,220.256058,312.001709,189.390625,79.214218,90.499031,86.698952,127.342278,69.311012,5.285396,2.535973,0.985508,0.931981
1574560455.702493,198.110916,23.185556,5.108593,0.984373,0.873487,10.153679,16.754166,13.234415,10.217970,9.401284,710.583862,236.734055,283.591095,208.373322,294.186859,174.927811,112.547539,93.008682,85.057617,132.545456,74.323647,5.784410,2.591816,0.965748,0.880592
1574560455.827911,192.716751,23.956738,5.433336,1.031111,0.856839,11.555493,21.009708,11.410543,10.177318,10.562020,550.279358,220.569016,277.993866,189.739868,276.602417,169.436478,152.231308,89.312752,83.570732,135.981079,69.499214,6.011822,2.502301,1.035604,0.792907
1574560455.954207,160.310394,21.603634,5.264943,1.151374,0.799733,13.777845,24.424778,9.536469,9.858788,11.801952,409.514191,189.428177,243.709595,163.988449,264.673157,177.178116,188.952164,79.721298,79.256920,138.025513,56.088249,5.740822,2.281628,1.208654,0.690649
1574560456.080288,113.205734,16.930723,4.708575,1.334292,0.748744,16.431444,26.117018,7.880238,9.153036,12.879450,313.653870,156.663620,194.499878,137.612640,261.646759,194.336807,213.685669,66.934372,72.517204,139.970016,38.816505,4.938901,1.988958,1.464064,0.601519
1574560458.080468,66.129356,11.536530,3.971370,1.540329,0.752896,18.583368,25.787682,6.631031,8.266989,13.650118,263.716095,139.872559,147.471497,119.126656,268.593842,210.741043,220.591110,55.010647,65.948738,143.448135,22.859989,3.826980,1.711063,1.745292,0.549021
1574560458.206652,30.941154,6.988848,3.235723,1.710152,0.833112,19.623510,23.751398,5.895773,7.548139,14.024096,253.084518,151.277634,114.554787,113.946480,283.130249,217.673325,208.384125,47.411320,62.475147,148.646698,11.676956,2.748537,1.510491,1.967966,0.536570
1574560459.977837,11.875216,4.065445,2.626337,1.773968,0.967426,19.438032,20.809643,5.657392,7.247447,13.911259,270.986328,190.128418,99.174812,120.676750,298.068878,213.591324,181.186768,45.234287,63.213547,153.159546,6.032073,1.950279,1.389800,2.040190,0.543747
1574560460.104020,5.269448,2.620764,2.151020,1.687349,1.099346,18.670935,17.688597,5.769151,7.424604,13.257017,308.544983,242.906174,94.706833,132.828583,304.827454,205.148682,147.232925,47.025780,67.263275,153.360825,4.190189,1.457769,1.291398,1.907129,0.540141
1574560460.230203,4.065602,2.047757,1.728398,1.459785,1.165650,18.418442,14.836269,6.011334,7.939331,12.112354,356.813202,291.560455,93.653175,143.336090,297.806702,204.232651,114.802719,50.016224,72.404999,146.699173,3.760946,1.183724,1.143975,1.585028,0.503727
1574560460.356386,4.946109,1.849860,1.349391,1.161596,1.130296,19.716196,12.423634,6.295110,8.553589,10.663279,404.041138,325.438416,92.828964,148.343094,276.510834,222.431458,89.893135,52.951767,76.278893,133.143906,3.809161,1.049733,0.937098,1.162458,0.435096
1574560460.482570,9.802009,2.022316,1.074831,0.883412,0.997482,22.845173,10.458228,6.664510,9.041300,9.205196,433.559998,341.365265,95.145584,148.651627,245.194931,264.445282,74.650574,56.758762,77.776390,115.091080,4.852449,1.085975,0.729308,0.760677,0.352563
1574560460.608853,19.862984,2.678858,0.976805,0.694533,0.809407,27.138214,8.911771,7.293388,9.320912,8.041056,430.755127,344.491394,105.090569,148.345001,212.036072,322.657135,67.855431,63.148411,77.700989,96.483704,7.133727,1.338077,0.603199,0.473959,0.280928
1574560460.735036,33.993351,3.703823,1.075536,0.617924,0.627166,31.036734,7.827201,8.279597,9.448218,7.426614,394.880219,342.404449,124.681969,151.954407,186.266556,379.869598,66.351761,73.631767,77.965134,81.489403,10.463605,1.762082,0.606618,0.330615,0.244140
1574560460.861020,48.351669,4.767944,1.310847,0.630001,0.501839,33.162022,7.276830,9.536940,9.592593,7.529819,341.726776,339.419922,149.473297,159.973694,174.212524,418.458679,67.920235,87.839897,80.108238,73.585014,14.002759,2.217127,0.724863,0.304203,0.258585
1574560460.987303,58.343681,5.494988,1.558722,0.683066,0.451843,32.851730,7.302967,10.746737,9.965240,8.358387,297.449249,333.677032,173.294556,169.326263,178.084335,424.862671,73.401947,102.460075,84.760162,74.755798,16.608419,2.531335,0.891748,0.347720,0.326404
